Image ID,Image name,Annotation status,Points,BRY,CNCA,CNTR,CRB,MOB,MOG,SP,WPOT,SC,Unc,MAA,MAEC,MAEF,MAEN,MAF,MAG,MALA,MALCB,MAS
3311843,AMP10093.jpg,Unconfirmed,100,0.000,0.000,0.000,16.000,0.000,1.000,0.000,0.000,64.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000
3311841,AMP10095.jpg,Confirmed,100,0.000,0.000,0.000,3.000,31.000,0.000,0.000,0.000,7.000,3.000,0.000,0.000,0.000,18.000,7.000,0.000,0.000,0.000,31.000
3311840,AMP10096.jpg,Unconfirmed,100,0.000,0.000,0.000,22.000,26.000,0.000,0.000,0.000,36.000,0.000,0.000,0.000,0.000,16.000,0.000,0.000,0.000,0.000,0.000
3311839,AMP10097.jpg,Confirmed,100,0.000,0.000,0.000,8.000,32.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,5.000,4.000,0.000,0.000,0.000,45.000
3311838,AMP10098.jpg,Confirmed,100,0.000,0.000,0.000,3.000,28.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,67.000
3311837,AMP10099.jpg,Confirmed,100,0.000,0.000,0.000,1.000,16.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,79.000
3311836,AMP10100.jpg,Unconfirmed,100,0.000,0.000,0.000,17.000,58.000,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,1.000,3.000,0.000,0.000,0.000,7.000
3311835,AMP10101.jpg,Confirmed,100,0.000,0.000,0.000,0.000,31.000,0.000,0.000,0.000,0.000,1.000,14.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,51.000
3311834,AMP10102.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,79.000
3311833,AMP10103.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,94.000
3311832,AMP10104.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,36.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,59.000
3311831,AMP10105.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,61.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,27.000
3311830,AMP10106.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,37.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,55.000
3311829,AMP10107.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,93.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.000
3311828,AMP10108.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,92.000
3311827,AMP10109.jpg,Confirmed,100,0.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,76.000
3311826,AMP10110.jpg,Confirmed,100,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,1.000,9.000,0.000,0.000,0.000,80.000
3311825,AMP10111.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
3311824,AMP10112.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,89.000
3311823,AMP10113.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
3311822,AMP10114.jpg,Confirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,100.000
3311821,AMP10115.jpg,Confirmed,100,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.000
3311820,AMP10116.jpg,Confirmed,100,0.000,0.000,0.000,0.000,18.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,72.000
3311819,AMP10117.jpg,Confirmed,100,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,83.000
3311818,AMP10118.jpg,Confirmed,100,0.000,0.000,0.000,1.000,51.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,1.000,0.000,0.000,0.000,43.000
3311817,AMP10119.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,71.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28.000
3311816,AMP10120.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,62.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,37.000
3311815,AMP10121.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,74.000
3311814,AMP10122.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,5.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,93.000
3311813,AMP10123.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,99.000
3311811,AMP10124.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,5.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,19.000,0.000,0.000,0.000,74.000
3311809,AMP10125.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,9.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,80.000
3311807,AMP10126.jpg,Unconfirmed,100,0.000,0.000,0.000,1.000,75.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,21.000
3311805,AMP10127.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,63.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,35.000
3311802,AMP10128.jpg,Confirmed,100,0.000,0.000,0.000,3.000,93.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.000
3311800,AMP10129.jpg,Unconfirmed,100,0.000,0.000,0.000,10.000,57.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,29.000
3311796,AMP10130.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,15.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,83.000
3311794,AMP10132.jpg,Confirmed,100,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,4.000,0.000,46.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,42.000
3311791,AMP10133.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,56.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,40.000
3311789,AMP10134.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,66.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,31.000
3311786,AMP10135.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,50.000
3311785,AMP10136.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,50.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,49.000
3311782,AMP10137.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,5.000,1.000,68.000,0.000,0.000,3.000,1.000,0.000,0.000,0.000,20.000
3311780,AMP10138.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,5.000,0.000,70.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,22.000
3311777,AMP10139.jpg,Confirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,4.000,70.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000
3311774,AMP10140.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000,0.000,0.000,2.000,1.000,0.000,0.000,0.000,61.000
3311771,AMP10141.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,1.000,0.000,59.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,36.000
3311769,AMP10142.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,61.000
3311767,AMP10143.jpg,Confirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,65.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,31.000
3311764,AMP10144.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,64.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,34.000
3311762,AMP10145.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,79.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,19.000
3311760,AMP10146.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,3.000,0.000,72.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,20.000
3311758,AMP10147.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,2.000,1.000,78.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,13.000
3311757,AMP10148.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,1.000,0.000,76.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,18.000
3311755,AMP10149.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,8.000,0.000,0.000,0.000,31.000,0.000,7.000,0.000,0.000,8.000,5.000,0.000,0.000,0.000,41.000
3311753,AMP10150.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,62.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.000
3311752,AMP10151.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,61.000,0.000,0.000,3.000,0.000,0.000,0.000,0.000,34.000
3311750,AMP10152.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,2.000,1.000,63.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000
3311748,AMP10153.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,85.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,12.000
3311745,AMP10154.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,75.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,24.000
3311742,AMP10155.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,57.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,41.000
3311738,AMP10156.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,56.000,0.000,0.000,1.000,1.000,0.000,0.000,0.000,40.000
3311736,AMP10157.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,59.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,37.000
3311733,AMP10158.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,67.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,30.000
3311731,AMP10159.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,4.000,0.000,0.000,0.000,0.000,0.000,57.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,38.000
3311729,AMP10160.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,51.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,48.000
3311727,AMP10161.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,1.000,0.000,55.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,40.000
3311724,AMP10162.jpg,Unconfirmed,100,0.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,1.000,0.000,48.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.000
3642798,AMP20002.JPG,Confirmed,100,0.000,0.000,1.000,1.000,18.000,0.000,0.000,0.000,23.000,1.000,1.000,0.000,0.000,11.000,38.000,0.000,5.000,0.000,1.000
3642800,AMP20003.JPG,Unconfirmed,100,0.000,0.000,1.000,0.000,7.000,0.000,0.000,0.000,24.000,0.000,15.000,0.000,0.000,18.000,28.000,0.000,0.000,0.000,7.000
3642799,AMP20004.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,53.000,1.000,0.000,0.000,19.000,0.000,1.000,0.000,0.000,4.000,10.000,0.000,0.000,0.000,12.000
3642797,AMP20005.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,64.000,0.000,0.000,0.000,10.000,0.000,2.000,0.000,0.000,2.000,6.000,0.000,0.000,0.000,16.000
3642795,AMP20006.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,34.000,0.000,22.000,0.000,0.000,2.000,16.000,0.000,0.000,0.000,0.000
3642792,AMP20007.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,3.000,0.000,0.000,0.000,51.000,0.000,11.000,0.000,0.000,1.000,33.000,0.000,0.000,0.000,1.000
3642796,AMP20008.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,49.000,0.000,7.000,0.000,0.000,2.000,29.000,0.000,0.000,0.000,3.000
3642794,AMP20009.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,25.000,0.000,0.000,0.000,28.000,0.000,13.000,0.000,0.000,5.000,29.000,0.000,0.000,0.000,0.000
3642793,AMP20010.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,17.000,0.000,0.000,0.000,36.000,1.000,8.000,0.000,0.000,2.000,34.000,0.000,0.000,0.000,2.000
3642791,AMP20011.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,47.000,0.000,14.000,0.000,0.000,10.000,16.000,0.000,0.000,0.000,3.000
3642789,AMP20012.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,67.000,0.000,0.000,0.000,4.000,0.000,11.000,0.000,0.000,2.000,3.000,0.000,0.000,0.000,13.000
3642790,AMP20013.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,49.000,0.000,0.000,0.000,16.000,0.000,15.000,0.000,0.000,7.000,2.000,0.000,0.000,0.000,11.000
3642788,AMP20014.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,38.000,0.000,0.000,0.000,4.000,0.000,6.000,0.000,0.000,7.000,14.000,0.000,0.000,0.000,31.000
3642786,AMP20015.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,10.000,0.000,0.000,0.000,22.000,0.000,18.000,0.000,0.000,3.000,35.000,0.000,0.000,0.000,12.000
3642785,AMP20016.JPG,Unconfirmed,100,0.000,0.000,1.000,0.000,29.000,0.000,0.000,0.000,16.000,0.000,7.000,0.000,0.000,3.000,43.000,0.000,0.000,0.000,1.000
3642787,AMP20017.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,49.000,0.000,0.000,0.000,15.000,0.000,3.000,0.000,0.000,5.000,17.000,0.000,0.000,0.000,11.000
3642784,AMP20018.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,40.000,0.000,0.000,0.000,8.000,0.000,3.000,0.000,0.000,18.000,23.000,0.000,0.000,0.000,8.000
3642783,AMP20019.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,49.000,0.000,0.000,0.000,31.000,0.000,4.000,0.000,0.000,5.000,9.000,0.000,0.000,0.000,2.000
3642782,AMP20020.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,13.000,0.000,0.000,1.000,48.000,0.000,4.000,0.000,0.000,6.000,28.000,0.000,0.000,0.000,0.000
3642781,AMP20021.JPG,Unconfirmed,100,0.000,0.000,2.000,0.000,34.000,0.000,0.000,0.000,14.000,0.000,6.000,0.000,0.000,24.000,20.000,0.000,0.000,0.000,0.000
3642780,AMP20022.JPG,Unconfirmed,100,0.000,0.000,1.000,0.000,21.000,0.000,0.000,0.000,21.000,0.000,6.000,0.000,0.000,18.000,28.000,0.000,0.000,0.000,5.000
3642779,AMP20023.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,63.000,0.000,0.000,0.000,11.000,0.000,3.000,0.000,0.000,8.000,6.000,0.000,0.000,0.000,9.000
3642778,AMP20024.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,56.000,0.000,0.000,0.000,0.000,0.000,2.000,0.000,0.000,4.000,17.000,0.000,0.000,0.000,21.000
3642777,AMP20025.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,56.000,0.000,0.000,0.000,21.000,0.000,2.000,0.000,0.000,3.000,14.000,0.000,0.000,0.000,4.000
3642776,AMP20026.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,42.000,0.000,0.000,0.000,17.000,0.000,13.000,0.000,0.000,0.000,26.000,0.000,0.000,0.000,2.000
3642775,AMP20027.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,29.000,0.000,0.000,0.000,32.000,0.000,22.000,0.000,0.000,3.000,13.000,0.000,0.000,0.000,1.000
3642774,AMP20028.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,79.000,0.000,0.000,0.000,9.000,0.000,5.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,5.000
3642773,AMP20029.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,30.000,0.000,0.000,0.000,23.000,0.000,16.000,0.000,0.000,19.000,6.000,0.000,0.000,0.000,6.000
3642771,AMP20030.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,21.000,0.000,0.000,0.000,4.000,0.000,13.000,0.000,0.000,1.000,32.000,0.000,0.000,0.000,29.000
3642772,AMP20031.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,53.000,0.000,0.000,0.000,4.000,0.000,9.000,0.000,0.000,1.000,24.000,0.000,0.000,0.000,9.000
3642770,AMP20032.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,45.000,0.000,0.000,0.000,13.000,0.000,9.000,0.000,0.000,1.000,30.000,0.000,0.000,0.000,2.000
3642769,AMP20033.JPG,Unconfirmed,100,0.000,0.000,1.000,0.000,14.000,0.000,0.000,0.000,4.000,0.000,24.000,0.000,0.000,5.000,51.000,0.000,0.000,0.000,1.000
3642768,AMP20034.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,24.000,0.000,0.000,0.000,7.000,0.000,19.000,0.000,0.000,3.000,37.000,0.000,0.000,0.000,10.000
3642767,AMP20035.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,22.000,0.000,0.000,0.000,18.000,0.000,17.000,0.000,0.000,11.000,32.000,0.000,0.000,0.000,0.000
3642766,AMP20036.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,58.000,0.000,0.000,0.000,7.000,0.000,0.000,0.000,0.000,27.000,0.000,0.000,0.000,0.000,8.000
3642765,AMP20037.JPG,Unconfirmed,100,0.000,0.000,0.000,0.000,88.000,0.000,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,9.000
